datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2015-10-25,906.4103,27.0833374,0.019575406,0.081604004,5.264284244,25.3020874,0.019522,0.15045166,6.930958839,23.1067749,0.017980862,0.10720825,4.052831232,0,0,1
2015-10-26,910.145,26.49541626,0.01949253,0.070617676,8.315861114,24.07354126,0.017707251,0.012088776,3.604272691,23.15947876,0.017897986,0.20495605,3.479649895,0,0,1
2015-10-27,943.4971,26.38161621,0.01796054,0.036697388,3.583723071,24.44411621,0.018692961,0.018470764,6.558720923,22.65505371,0.017472258,0.11868286,3.516288841,0,0,1
2015-10-28,965.6422,27.29250488,0.018012993,0.01612854,3.16833013,24.69875488,0.018852226,0.04676819,4.486321833,22.86281738,0.01766204,0.14367676,4.174753988,0,0,1
2015-10-29,943.5165,26.59414063,0.018427024,0.027534485,5.586792726,24.64101563,0.018877158,0.21105957,4.569579061,23.88320313,0.0187322,0.25646973,3.33722335,0,0,1
2015-10-30,965.3018,26.93831787,0.020173497,0.07400513,11.31856056,24.48519287,0.018525548,0.021232605,4.910591663,22.71956787,0.017182775,0.035568237,3.680093505,0,0,1
2015-10-31,937.3382,26.70037231,0.019521782,0.095581055,9.553039646,24.58318481,0.018957207,0.09939575,4.472461417,22.70818481,0.017599175,0.056365967,3.459757491,0,0,1
2015-11-01,923.6125,26.65615234,0.019239975,0.071136475,8.174775399,25.29677734,0.019720627,0.15240479,5.56491706,23.41396484,0.018454148,0.17102051,4.730110293,0,0,1
2015-11-02,827.9922,26.40435181,0.018362563,0.08950806,6.158038185,25.07622681,0.019110244,0.2664795,8.909374118,23.59185181,0.018736403,0.352417,6.164698811,0,0,1
2015-11-03,868.0275,25.70134888,0.019029683,0.15570068,10.08137667,24.63884888,0.018770283,0.26867676,4.877116117,23.25603638,0.018091267,0.30200195,5.207457748,14,1,1
2015-11-04,874.807,26.39901123,0.017772317,0.14208984,1.105608387,24.01619873,0.017963052,0.1453247,3.573559317,22.75057373,0.017703652,0.27612305,3.835458057,15,1,1
2015-11-05,854.6494,25.94509277,0.01874221,0.037384033,6.875855205,24.05446777,0.017964011,0.075927734,4.012079092,22.18728027,0.016956931,0.12640381,2.852117139,16,1,1
2015-11-06,912.127,26.37651978,0.019575529,0.1519165,6.23295427,24.56401978,0.01856082,0.24517822,5.869675487,22.90776978,0.017759733,0.30419922,4.541661282,0,0,1
2015-11-07,888.8473,26.21602783,0.018869486,0.18115234,6.802146368,24.22384033,0.018411722,0.14831543,4.175493878,23.17696533,0.01793107,0.3305664,3.35144298,0,0,1
2015-11-08,912.1994,26.70028076,0.019184642,0.1708374,8.404613155,24.24715576,0.01820045,0.10293579,3.828610859,22.81746826,0.017300181,0.17980957,1.380470841,0,0,1
2015-11-09,889.0683,27.34499512,0.018288933,0.11331177,2.23176156,25.07155762,0.019189201,0.17755127,1.584629154,22.93874512,0.017350517,0.16119385,1.709394197,0,0,1
2015-11-10,898.447,25.96471558,0.01835148,0.049835205,5.263436611,24.94127808,0.019328043,0.13842773,4.140133021,23.49596558,0.018649027,0.12652588,5.174551571,17,1,1
2015-11-11,907.8459,26.40044556,0.019767454,0.10760498,10.49643525,24.33794556,0.018584898,0.09738159,4.718607093,22.61919556,0.017318418,0.18670654,3.951471207,0,0,1
2015-11-12,951.6251,26.66640625,0.018313967,0.045410156,3.03464221,24.79140625,0.018672548,0.07342529,3.55956467,23.22109375,0.01789435,0.23449707,2.76346379,0,0,1
2015-11-13,945.6478,26.26848755,0.019496761,0.028625488,6.878041788,24.87786255,0.018688045,0.071136475,2.929269404,23.10442505,0.017650448,0.059906006,2.083172276,0,0,1
2015-11-14,988.5872,26.78389893,0.020522894,0.05014038,5.763506393,25.04171143,0.01943189,0.024986267,3.899628886,23.43233643,0.0181883,0.07437134,2.6436901,0,0,1
2015-11-15,956.2047,26.79873047,0.020424502,0.030677795,13.04702909,25.93935547,0.020485537,0.0821228,4.426392818,24.06435547,0.019249575,0.09262085,2.357603066,0,0,1
2015-11-16,871.4219,26.46029053,0.02011288,0.07647705,5.926013512,25.59310303,0.019555934,0.09555054,3.221618241,23.51497803,0.018442042,0.15783691,2.531858752,0,0,1
2015-11-17,872.5419,26.04604492,0.019189054,0.10235596,4.180612531,24.97573242,0.019387418,0.14526367,5.316496278,23.68666992,0.018723661,0.22821045,4.042002602,0,0,1
2015-11-18,885.7281,25.8925415,0.019552484,0.21307373,18.33327753,25.5331665,0.019506708,0.19909668,13.41380165,24.1737915,0.019285455,0.07522583,9.03474996,0,0,1
2015-11-19,899.0321,25.78908691,0.019557469,0.18920898,14.82767931,25.07033691,0.01903867,0.17773438,8.565240788,23.73439941,0.018695347,0.33581543,5.98460167,0,0,1
2015-11-20,866.6316,25.46947632,0.018188974,0.06906128,3.821875294,24.82885132,0.019096872,0.24157715,5.927409433,22.39916382,0.017410776,0.22149658,2.395509895,0,0,1
2015-11-21,925.6627,26.06368408,0.018743064,0.061965942,4.228312648,23.76680908,0.017011192,0.013317108,3.000247769,21.89962158,0.016118553,0.0539093,2.419439262,0,0,1
2015-11-22,936.4762,26.3689209,0.019203218,0.10482788,6.435049784,24.1111084,0.018203767,0.11001587,4.077306247,23.0407959,0.017425569,0.19439697,2.357940607,0,0,1
2015-11-23,937.3426,26.48800049,0.019400619,0.13024902,10.87675003,24.96456299,0.019370101,0.18682861,4.271175662,23.60518799,0.018599533,0.3955078,3.726992393,0,0,1
2015-11-24,957.4939,26.35540161,0.019394727,0.10992432,16.32080431,24.30852661,0.018189283,0.113342285,4.26779282,22.64446411,0.01696858,0.13562012,2.802614157,0,0,1
2015-11-25,883.606,26.15603027,0.019260174,0.037719727,12.89944136,24.24978027,0.018283611,0.047729492,3.971676499,22.86696777,0.017009502,0.20123291,1.734231256,0,0,1
2015-11-26,921.205,26.72750244,0.020110345,0.07513428,19.14163382,24.53218994,0.018614983,0.083221436,5.338215807,23.31343994,0.01751635,0.18658447,1.644087115,0,0,1
2015-11-27,956.6859,26.51867065,0.019303972,0.017616272,15.71250454,24.21398315,0.01831978,0.042526245,6.329089526,23.13585815,0.017495805,0.10324097,3.674568182,0,0,1
2015-11-28,985.4634,26.11025391,0.018981475,0.034194946,13.26259315,23.17275391,0.017570037,0.010372162,4.28110949,22.68837891,0.016944427,0.042312622,2.444454048,18,1,1
2015-11-29,991.6306,26.13634644,0.01890769,0.039871216,15.41024002,23.44884644,0.017480994,0.04637146,6.540364191,22.57384644,0.01652732,0.11502075,3.888279661,0,0,1
2015-11-30,937.8096,25.74001465,0.0186502,0.02909851,12.55553088,23.24782715,0.017170098,0.078704834,6.665348714,22.68532715,0.017116692,0.1394043,4.169469926,0,0,1
2015-12-01,985.8267,26.22420654,0.018978292,0.016319275,14.3160679,24.36483154,0.01800173,0.08642578,6.177081433,22.97420654,0.016712362,0.08761597,4.075493873,0,0,1
2015-12-02,1005.0878,26.42025146,0.019762797,0.06829834,13.91328704,23.74837646,0.017657084,0.034179688,4.534344211,22.95150146,0.016848369,0.058441162,1.544005344,0,0,1
2015-12-03,1043.1527,26.55428467,0.01978835,0.08206177,8.609406016,24.45272217,0.018193807,0.030593872,4.486896204,23.15584717,0.017484274,0.08544922,1.998753398,0,0,1
2015-12-04,1033.909,26.49962769,0.020052815,0.12805176,9.176542264,25.56212769,0.019289875,0.0670166,3.149615946,23.80431519,0.017931843,0.08987427,1.492809782,0,0,1
2015-12-05,1024.4542,26.72738037,0.020477809,0.07034302,12.6340122,24.96956787,0.018860377,0.035812378,4.313590574,23.92269287,0.017982997,0.1418457,1.533602758,0,0,1
2015-12-06,1034.5359,26.79189453,0.020258524,0.054489136,16.99886814,25.23720703,0.019243814,0.06552124,6.723300313,24.06533203,0.018183328,0.16174316,3.882788975,0,0,1
2015-12-07,963.4472,26.6411377,0.019512348,0.05067444,19.01035982,24.7973877,0.018810444,0.06829834,5.06282195,23.1958252,0.017559223,0.2041626,3.379363101,0,0,1
2015-12-08,1042.8283,26.34884033,0.019674027,0.07620239,11.35148059,24.70821533,0.018422807,0.16796875,3.174807074,23.30196533,0.017415727,0.2062378,1.935694294,19,1,1
2015-12-09,960.3025,26.15429077,0.019792642,0.039245605,10.01708543,23.92772827,0.017969217,0.03604126,4.664481084,22.96679077,0.017465677,0.15283203,3.253609204,0,0,1
2015-12-10,985.4424,26.36885986,0.02001565,0.05331421,11.02563506,24.43135986,0.018321924,0.026870728,3.516957499,23.24385986,0.017688684,0.106292725,2.331588037,0,0,1
2015-12-11,1013.6442,26.25362549,0.019368002,0.008815765,10.09630822,25.22237549,0.019123862,0.058547974,2.813616127,23.46456299,0.01813204,0.11758423,3.735385891,0,0,1
2015-12-12,1064.1077,26.68068848,0.019723322,0.06845093,9.875556768,24.71193848,0.018533137,0.0258255,3.432855362,23.71975098,0.017777827,0.05467224,0.999065535,0,0,1
2015-12-13,1018.3108,26.74816284,0.019775247,0.021636963,12.30987095,24.94347534,0.018997049,0.038009644,3.312468581,23.66222534,0.01796708,0.08743286,1.712691247,0,0,1
2015-12-14,973.6875,26.35762939,0.018893084,0.01543808,9.258380582,25.18575439,0.019472918,0.07312012,3.52088648,23.92012939,0.018526873,0.2241211,2.699279641,0,0,1
2015-12-15,986.0335,25.9578186,0.019293478,0.002943039,9.031389505,24.5281311,0.01787441,0.021781921,3.835091686,22.9187561,0.017561605,0.067474365,3.302741178,0,0,1
2015-12-16,1004.7692,26.42855225,0.01923135,0.039154053,6.235883634,24.43636475,0.017415553,0.019203186,2.772706708,23.13948975,0.017140895,0.09552002,0.430361608,0,0,1
2015-12-17,967.5017,26.52514038,0.0191175,0.018218994,12.13894201,24.89232788,0.018415596,0.06347656,3.070958808,23.02514038,0.01724067,0.10510254,2.000316094,0,0,1
2015-12-18,1017.3389,26.53261719,0.019572316,0.061950684,13.85868739,24.12636719,0.017939625,0.028427124,4.855567354,23.30605469,0.017146168,0.05671692,2.512084887,0,0,1
2015-12-19,1041.474,26.94109497,0.020618595,0.099975586,14.19545904,24.68328247,0.018474735,0.026435852,4.984628134,22.84734497,0.016704716,0.046707153,3.607537271,0,0,0
2015-12-20,1015.3251,26.91829834,0.020697525,0.08755493,19.40669836,25.33236084,0.019392898,0.039093018,8.866864859,24.04329834,0.01862233,0.15551758,4.377522612,0,0,0
2015-12-21,1020.4919,26.59737549,0.019761126,0.026687622,18.55447092,25.40206299,0.019494098,0.05860901,9.005523398,24.12081299,0.018502276,0.19140625,4.117830079,0,0,0
2015-12-22,1033.063,26.40682373,0.019533709,0.012283325,14.47799512,24.66463623,0.018824175,0.027816772,6.157089018,23.36776123,0.017672136,0.15142822,3.835563994,0,0,0
2015-12-23,1012.3139,26.63170776,0.019916741,0.01952362,13.24394685,24.67858276,0.018581597,0.023239136,4.263827049,23.56139526,0.017467706,0.09561157,2.384578022,0,0,0
2015-12-24,1046.6606,26.76619873,0.020060807,0.02519989,15.06466439,25.18807373,0.019130021,0.03515625,5.277198756,23.74276123,0.0181382,0.14202881,2.945362636,20,1,0
2015-12-25,1055.9614,26.27669678,0.018985735,0.008293152,18.51095983,24.49544678,0.018642412,0.025917053,7.74666832,23.56575928,0.017597185,0.14605713,2.94053359,21,1,0
2015-12-26,985.1964,26.20949707,0.019031866,0.002168655,20.53010257,24.41262207,0.018314702,0.017158508,8.648489663,23.52199707,0.017513616,0.12460327,4.730185742,0,0,0
2015-12-27,1041.2896,25.96734009,0.018482015,0.043624878,17.01326995,24.01421509,0.018115804,0.004550934,8.337464976,23.17046509,0.017391011,0.098480225,4.339171639,0,0,0
2015-12-28,1022.9378,25.84591064,0.018418001,0.025657654,14.46805057,23.75216064,0.017769502,0.045791626,6.649978701,22.86934814,0.017029451,0.07873535,4.314676555,0,0,0
2015-12-29,1038.2749,26.17455444,0.019425975,0.004114151,12.80965429,23.79955444,0.017930614,0.006504059,4.972532953,23.56517944,0.017419444,0.06362915,2.207982274,0,0,0
2015-12-30,1051.9561,26.40755615,0.01987487,0.013607025,17.06079748,24.18880615,0.018051445,0.01473999,7.702415058,23.67318115,0.017311394,0.047073364,4.387756516,0,0,0
2015-12-31,1078.9354,26.35866699,0.019831019,0.011737824,20.55160886,24.32741699,0.018328028,0.010292053,7.259923528,23.07741699,0.017244654,0.08908081,4.846879746,22,1,0
2016-01-01,1046.5185,25.99797974,0.01911586,0.023078918,18.58161502,24.39641724,0.018398697,0.056762695,8.833828262,23.22454224,0.017445022,0.096954346,5.545721818,1,1,0
2016-01-02,978.7889,25.96071777,0.018767485,0.012294769,20.76873553,24.02321777,0.01769937,0.06536865,8.891136217,22.80446777,0.016516814,0.07861328,5.734380974,0,0,0
2016-01-03,985.999,26.0465332,0.019555634,0.023277283,14.99128952,24.0152832,0.01770932,0.05152893,7.679917212,23.1402832,0.016748017,0.12423706,5.08371045,0,0,0
2016-01-04,960.9647,25.97966919,0.019054374,0.023674011,13.17020742,24.19841919,0.01796337,0.028778076,4.956686376,23.05779419,0.017139396,0.07550049,3.322335262,0,0,0
2016-01-05,1024.431,25.98766479,0.018977625,0.035308838,11.1021378,24.19078979,0.017711146,0.048217773,4.362391653,23.39391479,0.01727627,0.106903076,2.943858141,0,0,0
2016-01-06,1022.6137,25.83440552,0.018457795,0.00215435,15.37617263,23.91253052,0.01762619,0.06442261,5.801685388,22.99846802,0.016550446,0.120391846,3.409491456,0,0,0
2016-01-07,986.6557,25.89833984,0.01845158,0.022903442,13.57648211,23.78896484,0.017658124,0.05845642,5.662873111,23.07802734,0.016727338,0.10290527,3.43643858,0,0,0
2016-01-08,980.0702,25.6736084,0.017866444,0.001708031,12.75994096,23.5798584,0.01741631,0.060791016,5.716932434,22.6345459,0.016676258,0.059265137,3.83138532,0,0,0
2016-01-09,1001.9801,25.49279175,0.017616397,0.009471893,13.79723369,22.59435425,0.0164491,0.015312195,5.528707632,22.41466675,0.016227847,0.04295349,3.20125516,2,1,0
2016-01-10,950.3125,25.04534302,0.016739046,0.003281593,12.40629792,22.76409302,0.016662752,0.010040283,5.357793469,22.56878052,0.016777193,0.12466431,2.028790741,0,0,0
2016-01-11,917.4018,25.04033813,0.016434519,0.008247376,16.2897963,22.29033813,0.016236154,0.028144836,6.824473803,21.90752563,0.01546177,0.05722046,4.79918724,0,0,0
2016-01-12,957.3649,24.77276001,0.017180258,0.007658005,11.30590018,21.54619751,0.015341574,0.020721436,6.485036076,21.08526001,0.014590079,0.018821716,5.424521939,0,0,0
2016-01-13,985.4709,25.5850769,0.018140877,0.043014526,15.77783986,22.5772644,0.01646241,0.040740967,7.257925009,22.1085144,0.015760506,0.05126953,5.310218023,0,0,0
2016-01-14,997.9371,24.52977905,0.016300986,0.002511025,14.15969371,22.42821655,0.016209433,0.023513794,5.764749243,22.23290405,0.015713522,0.09085083,3.046683733,0,0,0
2016-01-15,955.1682,24.74981079,0.01715152,0.006692886,11.89654151,21.54668579,0.015587494,0.007900238,6.073891857,21.85918579,0.015610382,0.0415802,3.409538581,0,0,0
2016-01-16,965.5535,25.20931396,0.01782503,0.004112244,11.58542788,22.01400146,0.015696429,0.002500534,6.195567195,21.63900146,0.015131854,0.034622192,3.661424702,0,0,0
2016-01-17,968.469,25.1022583,0.016967714,0.000237823,13.29785238,23.0475708,0.016990602,0.008323669,5.290461973,23.0866333,0.016906679,0.084503174,2.115191018,0,0,0
2016-01-18,961.237,25.0671936,0.017107617,0.01877594,18.0198441,22.3875061,0.016214978,0.010528564,6.073123388,22.2546936,0.015780102,0.045333862,3.831376449,0,0,0
2016-01-19,970.934,24.81984863,0.016443804,0.021324158,20.55902271,21.94484863,0.014959887,0.004188538,10.55181681,21.78859863,0.014696673,0.041381836,6.858837739,0,0,0
2016-01-20,987.9559,25.22759399,0.01775949,0.047851562,22.43533163,22.15728149,0.015432525,0.019088745,8.583623966,21.67290649,0.014471222,0.03694153,5.326366797,0,0,0
2016-01-21,965.0819,25.40767822,0.017747037,0.011478424,18.75399274,23.29049072,0.017304532,0.044067383,6.93508672,22.20455322,0.016228788,0.11590576,4.283138038,0,0,0
2016-01-22,951.3867,24.60152588,0.016680062,0.007314682,13.32007449,21.80465088,0.015360178,0.002187729,7.704825655,22.13277588,0.015962899,0.07223511,4.88115856,0,0,0
2016-01-23,952.3351,25.0437561,0.017363612,0.022979736,14.08659391,22.0359436,0.01588351,0.01979065,6.207897703,22.9656311,0.016821925,0.09185791,3.668597432,0,0,0
2016-01-24,960.7328,25.07329712,0.017055089,0.05303955,21.3476323,23.71392212,0.016505772,0.046447754,13.50009064,22.05767212,0.015315588,0.09460449,7.953266121,0,0,0
2016-01-25,950.6668,25.20321045,0.017153746,0.05340576,24.90703379,24.53914795,0.016909605,0.039733887,16.00005239,22.46883545,0.01584149,0.098724365,7.373004925,0,0,0
2016-01-26,946.6989,24.97243652,0.016774347,0.006193161,13.93670818,22.30056152,0.01636236,0.008026123,6.845426313,22.46462402,0.016400507,0.1081543,3.971927391,0,0,0
2016-01-27,964.6473,24.49294434,0.016871035,0.000288963,11.23239547,21.75075684,0.015825808,0.008640289,6.51409643,21.88356934,0.015459598,0.04345703,4.741758762,0,0,0
2016-01-28,956.4428,24.81353149,0.017484883,0.00366497,11.97482566,21.55571899,0.015421132,0.00012055,6.124109264,21.81353149,0.015428761,0.017562866,3.226191177,0,0,0
2016-01-29,955.8248,25.14803467,0.017265521,0.004241943,12.64318075,22.82772217,0.0162737,0.002101898,5.675997249,22.80428467,0.01628133,0.0493927,2.97126877,0,0,0
2016-01-30,993.3959,25.13387451,0.017246936,0.049087524,15.31573709,22.47762451,0.016087268,0.04170227,6.959897383,22.01668701,0.015251849,0.060928345,5.280980738,0,0,0
2016-01-31,948.4061,25.17595825,0.016901916,0.030151367,15.99260092,22.32439575,0.016322082,0.051742554,7.638344401,22.09002075,0.01633734,0.08074951,5.341095854,0,0,0
2016-02-01,912.5744,24.64489136,0.01652761,0.002573013,13.34033913,21.41051636,0.015638785,0.005002976,6.769852398,21.72301636,0.015387016,0.03364563,4.441307652,0,0,0
2016-02-02,938.941,24.91802368,0.017148288,0.006263733,13.66412275,21.77739868,0.015836032,0.007749558,6.571593022,21.76177368,0.01542023,0.054504395,3.884913167,0,0,0
2016-02-03,983.8632,25.31807861,0.01725733,0.002077103,14.28469691,23.09151611,0.01623499,0.004999161,6.657619179,22.56807861,0.015662786,0.057006836,2.802277734,0,0,0
2016-02-04,981.0389,25.45302734,0.0169081,0.015090942,18.22802438,23.07802734,0.016419819,0.001695633,6.165444088,22.70302734,0.016137531,0.032577515,3.520242488,0,0,0
2016-02-05,962.4603,25.16744385,0.01681104,0.03994751,18.28728033,22.24556885,0.015624669,0.02607727,6.230916707,22.22994385,0.015556005,0.09310913,4.57532138,0,0,0
2016-02-06,957.5944,24.89830933,0.014794993,0.004407883,21.24412687,21.96080933,0.014501262,0.002742767,10.14082382,21.72643433,0.013871837,0.04689026,7.990780911,3,1,0
2016-02-07,892.4066,24.98137817,0.015244555,0.017333984,24.94274271,22.98919067,0.014447283,0.0025177,12.98969489,21.34856567,0.014523577,0.036026,7.77190632,4,1,0
2016-02-08,877.6384,25.21239624,0.017010937,0.0499115,29.06646804,23.50145874,0.014180431,0.008232117,18.15774946,21.61083374,0.013470897,0.053848267,9.971664548,5,1,0
2016-02-09,859.7982,25.37154541,0.016759621,0.006965637,25.33233012,24.63717041,0.016462075,0.049591064,14.49633599,22.55904541,0.016126381,0.14105225,6.289904107,6,1,0
2016-02-10,907.1935,25.52547607,0.017528797,0.030769348,24.93899432,24.99422607,0.016628528,0.062194824,17.44643987,22.87703857,0.015735889,0.13214111,8.278825872,7,1,0
2016-02-11,971.7803,25.55074463,0.01768072,0.052108765,29.67101691,25.14449463,0.016444758,0.06436157,19.0954621,23.62105713,0.015956476,0.14367676,9.112237206,0,0,0
2016-02-12,1023.4501,25.33666382,0.017108822,0.018875122,24.33407645,24.75853882,0.01675024,0.027915955,14.73383548,22.88353882,0.016033078,0.11331177,7.59018471,0,0,0
2016-02-13,983.454,25.08245239,0.015686035,0.02684021,23.9717752,24.26995239,0.015861511,0.001645565,14.72405029,22.79338989,0.015171052,0.06074524,8.326652239,0,0,0
2016-02-14,1003.159,25.12416992,0.016896732,0.034622192,23.15116982,24.20229492,0.015988834,0.007629395,14.78760223,22.48354492,0.015004643,0.060256958,7.953550892,0,0,0
2016-02-15,960.4285,25.31420288,0.016752023,0.032043457,22.94268539,24.04857788,0.016088266,0.00176096,11.45216881,23.00951538,0.015416879,0.0715332,6.227445439,0,0,0
2016-02-16,998.5201,25.28829346,0.017274966,0.023757935,18.96691775,24.02266846,0.015955081,0.002223015,10.93595609,22.19454346,0.015501132,0.030158997,6.153456345,0,0,0
2016-02-17,1021.8546,25.71624146,0.01834959,0.062927246,20.38182191,24.85686646,0.017052593,0.059646606,8.709808924,22.68499146,0.016007366,0.067871094,4.908586047,0,0,0
2016-02-18,1044.9635,25.79360352,0.018571902,0.058151245,22.67803441,25.48891602,0.017061282,0.049484253,13.68190963,23.23110352,0.0167027,0.10467529,6.516585535,0,0,0
2016-02-19,1038.693,25.59285889,0.016877323,0.02294159,27.98169134,25.01473389,0.016228825,0.03099823,16.49687917,23.69442139,0.016076237,0.090545654,8.400210936,0,0,0
2016-02-20,1015.9846,25.60531006,0.016027234,0.01292038,23.37596563,24.53499756,0.015790723,0.029136658,14.89161649,22.96468506,0.014970563,0.07977295,8.165402916,0,0,0
2016-02-21,1003.5973,25.71560059,0.016184276,0.032958984,24.65338242,24.52028809,0.016214794,0.031555176,10.73308624,23.28591309,0.015810436,0.11236572,5.804781291,0,0,0
2016-02-22,1005.526,25.36596069,0.016905906,0.019248962,24.32254915,24.00658569,0.01585305,0.020133972,11.87393067,23.04564819,0.015364769,0.07885742,5.922840903,0,0,0
2016-02-23,1028.0004,25.46212158,0.016941827,0.019348145,17.50602495,23.50118408,0.01601104,0.005498886,6.778820841,23.17305908,0.015873712,0.041366577,4.021348697,0,0,0
2016-02-24,998.6848,25.30272827,0.017218301,0.010974884,14.71507166,23.74022827,0.016615579,0.00333786,5.835694737,22.80272827,0.015669534,0.028419495,3.457055594,0,0,0
2016-02-25,1010.2715,25.62398682,0.017418545,0.016418457,15.9265736,24.80367432,0.016518276,0.008480072,5.227868544,23.84273682,0.016670864,0.07928467,3.2221559,0,0,0
2016-02-26,1046.323,26.13805542,0.017503416,0.028678894,19.78921236,25.13024292,0.01658026,0.034973145,10.89175803,23.15368042,0.015977537,0.08892822,6.725706252,0,0,0
2016-02-27,1019.586,25.44112549,0.014642283,0.020477295,26.71248035,24.32393799,0.015050456,0.008972168,13.75785482,23.22237549,0.01550822,0.084503174,6.64727343,0,0,0
2016-02-28,989.0429,25.50472412,0.015855523,0.034683228,25.48095897,23.42659912,0.015718194,0.016410828,15.84286752,22.68441162,0.015615197,0.08755493,7.915296767,0,0,0
2016-02-29,949.5285,25.84591064,0.015609753,0.013458252,23.03081295,23.49434814,0.016101848,0.015785217,10.10410533,22.37716064,0.014926923,0.059448242,6.792969691,0,0,1
2016-03-01,969.5289,25.67855225,0.017169312,0.034484863,19.91739855,24.42855225,0.015780762,0.019340515,11.16006293,23.13948975,0.014972045,0.03352356,6.084426687,0,0,1
2016-03-02,976.8145,25.92019043,0.01732104,0.032333374,18.56592609,24.50612793,0.01645129,0.029594421,9.484305647,23.24050293,0.015093258,0.044555664,5.319686646,0,0,1
2016-03-03,1004.0921,25.83876953,0.01611489,0.032592773,21.94867954,25.01845703,0.016442955,0.046813965,11.43028361,23.45595703,0.015519798,0.08093262,5.357351689,0,0,1
2016-03-04,970.7348,25.79140625,0.016998516,0.03717041,19.05195978,23.61953125,0.015602337,0.01714325,8.586171503,23.28359375,0.015289532,0.05126953,5.363542511,0,0,1
2016-03-05,997.519,25.4923645,0.016835194,0.034362793,18.02315596,24.968927,0.016583424,0.02294159,7.673939799,23.6798645,0.015618306,0.0496521,4.092625797,0,0,1
2016-03-06,982.1968,25.57531128,0.016763814,0.010059357,18.33119559,25.08312378,0.016527303,0.04852295,8.954510474,22.90343628,0.016023763,0.08932495,3.934138514,0,0,1
2016-03-07,939.466,25.20015869,0.016009351,0.003980637,10.94603379,24.16890869,0.015399,0.013248444,3.902864725,23.03609619,0.01590254,0.062927246,2.184652008,0,0,1
2016-03-08,977.6817,25.90184937,0.015876904,0.004327774,14.09405556,24.41747437,0.015762463,0.008224487,6.553309832,23.52684937,0.01580061,0.06713867,1.198116783,0,0,1
2016-03-09,1005.5441,25.72545776,0.016090713,0.011703491,22.21010055,24.88170776,0.016289078,0.016212463,7.984301719,22.75670776,0.014702164,0.037200928,4.083132449,0,0,1
2016-03-10,985.6318,26.26503906,0.016935622,0.032928467,22.03017534,25.73378906,0.016058242,0.02192688,6.880541365,23.07753906,0.015329635,0.035690308,3.944490124,0,0,1
2016-03-11,1024.6288,26.22322998,0.017232683,0.030303955,18.47217638,25.55135498,0.01650026,0.05255127,5.29074961,23.40291748,0.01626375,0.080322266,2.145794396,0,0,1
2016-03-12,1022.2436,26.0597168,0.015930906,0.025154114,21.97324799,25.7472168,0.016953245,0.04147339,5.817122402,23.7862793,0.016220823,0.08898926,1.746789302,0,0,1
2016-03-13,964.5073,25.46697388,0.015392263,0.004861832,18.55439232,24.40447388,0.01625057,0.011230469,8.129321623,22.70134888,0.016067464,0.07901001,3.639932484,0,0,1
2016-03-14,930.9691,25.41018066,0.015231989,0.000883341,18.69499831,25.18361816,0.014766596,0.010902405,5.729762616,23.20705566,0.015769862,0.122528076,2.655357317,0,0,1
2016-03-15,964.623,25.70690308,0.015245002,0.004497528,16.44440349,24.11315308,0.014565986,0.00100565,7.519323587,22.90221558,0.015382331,0.041030884,3.938777934,0,0,1
2016-03-16,966.1878,25.81942139,0.016514858,0.02632904,21.92981724,23.94442139,0.013878903,5.95e-05,10.6575376,21.95223389,0.01360806,0.001872063,5.885041529,0,0,1
2016-03-17,981.8662,26.10454712,0.015973387,0.047790527,24.07687684,25.05767212,0.015973387,0.027954102,7.545141873,22.76860962,0.014745055,0.045211792,3.30395262,0,0,1
2016-03-18,1007.1816,26.40993652,0.01681921,0.108551025,19.57980435,25.84743652,0.015369626,0.07589722,5.990099129,23.12868652,0.015545102,0.042892456,2.020073907,0,0,1
2016-03-19,1039.5111,26.37078247,0.017505534,0.040130615,20.18322854,26.24578247,0.01655949,0.02394867,8.482712118,23.98015747,0.016460307,0.07662964,2.877017685,0,0,1
2016-03-20,1001.5835,26.65255127,0.01747276,0.046310425,20.72553463,27.23067627,0.016389387,0.020011902,6.037099998,24.30880127,0.016824262,0.037261963,2.411777204,0,0,1
2016-03-21,978.6665,26.71346436,0.017382292,0.039413452,19.43427261,27.02596436,0.01653543,0.034942627,5.242932964,24.22908936,0.016703276,0.032821655,2.522234923,0,0,1
2016-03-22,1008.8066,26.87648926,0.017253265,0.03656006,24.91168501,26.14211426,0.01681839,0.011772156,14.89814362,23.28273926,0.016116485,0.066345215,7.654228164,0,0,1
2016-03-23,1020.3634,26.58217773,0.016536547,0.03715515,33.55722238,26.45717773,0.017024828,0.018089294,17.77663675,24.14467773,0.016589953,0.09106445,7.28301155,0,0,1
2016-03-24,980.6632,26.27233276,0.016795339,0.030212402,26.57497842,25.45983276,0.016139211,0.009662628,13.73800993,23.25670776,0.0156433,0.051116943,6.591439443,8,1,1
2016-03-25,977.1195,26.61858521,0.016665086,0.022102356,22.62321596,25.75921021,0.016031846,0.016082764,13.14410947,23.02483521,0.016001329,0.031295776,6.228734121,9,1,1
2016-03-26,941.6933,26.45443115,0.01716176,0.012794495,24.33434666,26.06380615,0.01653615,0.00131321,12.97979177,23.90755615,0.016124163,0.06726074,5.22899584,10,1,1
